0.5802	0.927595366
0.5903	0.919072667
0.6021	0.948334991
0.5839	1.108010147
0.5933	1.113094792
0.5894	0.782896767
0.5927	0.750696373
0.5842	0.731460234
0.5811	0.951723577
0.58	0.94714775
0.587	0.947144216
0.583	0.947144216
0.6797	-0.779232212
0.679	-0.770395036
0.6856	-0.770529308
0.6896	-0.770294333
0.6869	-0.777912466
0.6861	-0.77764039
0.6894	-0.778292313
0.6935	-0.778007869
0.7056	-0.77756442
0.702	-0.777469017
0.7	-0.777417782
0.705	-0.777578554
0.6216	1.873500042
0.6181	1.170216658
0.6072	1.079703623
0.5926	0.993144527
0.5896	0.551414698
0.5626	0.058605215
0.5661	0.394356067
0.5775	0.414159327
0.568	0.243417384
0.567	0.211103919
0.568	0.223384449
0.5433	1.062029271
0.5509	2.80861354
0.5549	2.363177115
0.5458	2.292112228
0.5465	2.574629784
0.5583	2.224957111
0.5478	2.111455404
0.5459	2.07267748
0.5522	1.876602417
0.559	1.974897891
0.556	1.606354791
0.546	1.6780345
0.691	0.717995996
0.6664	-0.781979475
0.6797	-0.428303395
0.6875	-0.427854646
0.6839	-0.427586103
0.6863	-0.427172689
0.6861	-0.426333493
0.706	-0.423467859
0.706	-0.422238216
0.6851	-0.476547451
0.691	-0.476275374
0.694	-0.47928058
0.706	-0.566343194
0.4594	-0.614009529
0.451	-0.575902962
0.4664	-0.535610951
0.4609	-0.481398887
0.4603	-0.447410564
0.4873	-0.40386424
0.5054	-0.364215319
0.5128	-0.356961131
0.5145	-0.328062753
0.484	-0.311229364
0.516	-0.306618203
0.516	-0.3046483
0.727	-0.720251748
0.7338	-0.7093793
0.7397	-0.70288304
0.7565	-0.689727979
0.748	-0.688973586
0.768	-0.681719399
0.755	-0.673090697
0.7049	-0.782998877
0.709	-0.782954709
0.6944	-0.782951176
0.6939	-0.782905241
0.6927	-0.782876973
0.6714	-0.782864606
0.6901	-0.782864606
0.7171	-0.782855772
0.7122	-0.782875206
0.725	-0.782852239
0.727	-0.782795704
0.731	-0.782827505
0.6104	-0.767760844
0.6122	-0.768304996
0.6339	-0.76536516
0.628	-0.767126588
0.6055	-0.767797945
0.6011	-0.767693708
0.6315	-0.777679258
0.6469	-0.780258681
0.6391	-0.781062543
0.638	-0.780786933
0.643	-0.780836402
0.641	-0.779894735
